EQUIPMENT_ID,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,avg_price,median_price
1,898,308,2021-05-01,2021-05-14,3564,53,729.2857142857143,65.0
1,736,587,2021-04-15,2021-04-30,3564,48,809.75,318.5
2,723,587,2021-04-15,2021-04-30,3564,40,1068.75,449.0
2,266,681,2021-04-15,2021-04-30,3564,43,1005.0,375.5
4,898,587,2021-04-15,2021-04-30,3564,43,1018.25,400.0
1,796,587,2021-04-15,2021-04-30,3564,40,802.75,271.5
4,191,529,2021-05-01,2021-05-31,3564,249,410.0,225.5
2,806,638,2021-05-01,2021-05-31,1817,38,809.0,409.0
1,585,191,2021-05-01,2021-05-31,3564,249,159.75,164.0
4,266,681,2021-04-15,2021-04-30,3564,48,1117.25,353.5
2,912,54,2021-04-15,2021-04-30,3564,53,1677.5,355.0
1,191,587,2021-04-15,2021-04-30,3564,53,1277.5,299.0
2,781,504,2021-04-13,2021-04-30,3564,53,1187.0,311.0
4,723,681,2021-04-15,2021-04-30,3564,1023,1176.5,473.5
2,736,587,2021-04-15,2021-04-30,3564,53,1868.0,391.5
2,781,54,2021-04-09,2021-04-30,3564,38,1049.25,410.5
2,781,587,2021-04-15,2021-04-30,3564,40,1035.75,376.5
1,912,638,2021-04-13,2021-04-30,3564,53,874.75,282.5
4,191,681,2021-04-15,2021-04-30,3564,40,1025.5,359.0
2,806,638,2021-04-13,2021-04-30,3564,53,1095.5,339.5
4,736,54,2021-04-15,2021-04-30,3564,48,1130.75,392.5
1,764,587,2021-04-13,2021-04-30,3564,53,883.25,337.0
2,723,587,2021-04-01,2021-06-30,3564,190,1164.0,487.0
2,781,218,2021-04-09,2021-04-30,3564,38,1063.0,428.0
2,898,638,2021-04-15,2021-04-30,3564,1023,1144.0,381.0
2,764,504,2021-05-01,2021-05-31,1817,38,1029.1666666666667,403.5
1,796,587,2021-04-15,2021-04-30,3564,1023,920.75,289.0
2,723,587,2021-04-15,2021-04-30,3564,1023,1197.0,490.5
1,54,796,2021-04-01,2021-04-30,3564,38,440.5,440.5
1,266,736,2021-05-01,2021-05-31,3564,249,244.0,184.0
1,796,54,2021-04-15,2021-04-30,3564,48,787.75,288.5
1,736,218,2021-04-13,2021-04-30,3564,53,896.5,355.5
2,266,587,2021-04-09,2021-04-30,3564,38,1047.75,399.0
2,585,587,2021-04-15,2021-04-30,3564,1023,1228.0,412.5
2,587,781,2021-04-01,2021-04-30,3564,38,441.0,441.0
2,912,638,2021-05-01,2021-05-31,1817,38,817.5,413.0
2,191,218,2021-05-01,2021-05-31,1817,38,812.0,393.0
2,764,638,2021-04-15,2021-04-30,3564,40,1028.5,371.5
4,898,218,2021-04-15,2021-04-30,3564,40,1031.5,399.5
2,54,781,2021-04-01,2021-04-30,3564,38,752.0,752.0
4,191,54,2021-04-09,2021-04-30,3564,38,1052.25,390.5
1,723,587,2021-04-15,2021-04-30,3564,53,1510.5,401.0
1,191,218,2021-04-15,2021-04-30,3564,43,802.0,277.5
1,723,218,2021-04-01,2021-06-30,3564,190,953.25,377.5
4,191,681,2021-04-01,2021-06-30,3564,190,1237.5,362.0
1,191,54,2021-04-15,2021-04-30,3564,40,807.25,296.5
4,681,191,2021-04-01,2021-04-30,3564,38,645.5,645.5
2,191,54,2021-04-15,2021-04-30,3564,1023,1127.5,376.5
4,266,681,2021-04-09,2021-04-30,3564,38,1062.25,422.5
2,898,587,2021-04-09,2021-04-30,3564,38,1070.75,420.0
4,736,218,2021-04-15,2021-04-30,3564,53,1910.25,406.0
1,898,638,2021-04-15,2021-04-30,3564,48,786.75,305.0
1,587,796,2021-04-01,2021-04-30,3564,38,295.5,295.5
1,529,898,2021-05-01,2021-05-31,3564,249,179.0,168.5
1,191,54,2021-04-15,2021-04-30,3564,53,1294.5,328.0
1,266,504,2021-05-01,2021-05-31,1817,38,909.5,353.0
4,723,638,2021-04-13,2021-04-30,3564,53,1186.0,441.0
1,898,587,2021-04-15,2021-04-30,3564,43,809.0,285.0
2,585,218,2021-04-15,2021-04-30,3564,1023,1218.5,415.0
4,736,308,2021-05-01,2021-05-14,3564,53,626.125,125.0
4,191,54,2021-04-15,2021-04-30,3564,40,1015.5,353.0
4,736,218,2021-05-01,2021-05-31,1817,38,807.8333333333334,425.0
4,191,638,2021-04-15,2021-04-30,3564,40,1022.0,367.5
4,796,218,2021-04-15,2021-04-30,3564,40,1020.25,369.5
1,806,587,2021-04-15,2021-04-30,3564,1023,924.75,305.5
1,266,54,2021-04-15,2021-04-30,3564,1023,923.25,284.0
2,898,681,2021-04-01,2021-06-30,3564,190,1128.5,428.0
4,912,638,2021-04-13,2021-04-30,3564,53,1121.25,304.5
1,723,587,2021-04-15,2021-04-30,3564,1023,962.75,379.5
4,54,736,2021-04-01,2021-04-30,3564,38,596.5,596.5
1,806,218,2021-04-15,2021-04-30,3564,40,808.5,261.5
1,218,266,2021-04-01,2021-04-30,3564,38,258.5,258.5
2,266,638,2021-04-09,2021-04-30,3564,38,1067.75,416.0
2,723,218,2021-04-01,2021-06-30,3564,190,1164.5,527.5
4,736,638,2021-04-15,2021-04-30,3564,43,999.5,379.0
2,191,587,2021-04-15,2021-04-30,3564,48,1116.5,360.5
2,898,638,2021-04-15,2021-04-30,3564,43,1016.5,394.5
1,736,681,2021-04-15,2021-04-30,3564,48,815.25,329.0
1,529,308,2021-05-01,2021-05-14,3564,53,439.8888888888889,89.0
2,529,898,2021-05-01,2021-05-31,3564,249,278.0,209.5
4,266,638,2021-05-01,2021-05-31,1817,38,814.3333333333334,407.5
1,585,681,2021-05-01,2021-05-31,1817,38,744.0,363.5
4,898,218,2021-04-15,2021-04-30,3564,53,1731.0,344.5
2,736,54,2021-05-01,2021-05-31,1817,38,808.3333333333334,425.5
2,723,308,2021-05-01,2021-05-14,3564,53,1221.4285714285713,168.0
1,796,681,2021-04-15,2021-04-30,3564,48,793.0,281.0
2,529,504,2021-05-01,2021-05-31,1817,38,1021.6666666666666,434.0
2,218,688,2021-04-01,2021-04-30,3564,38,475.0,475.0
1,529,781,2021-05-01,2021-05-31,3564,249,152.0,170.5
4,585,218,2021-04-15,2021-04-30,3564,48,1114.5,413.0
4,796,218,2021-04-15,2021-04-30,3564,53,1741.25,358.5
4,723,587,2021-04-01,2021-06-30,3564,190,1288.5,465.5
1,218,723,2021-04-01,2021-04-30,3564,38,370.0,370.0
2,587,191,2021-04-01,2021-04-30,3564,38,456.0,456.0
1,191,54,2021-04-15,2021-04-30,3564,1023,928.5,281.5
2,796,54,2021-04-13,2021-04-30,3564,53,1081.75,350.0
4,796,218,2021-04-15,2021-04-30,3564,43,986.5,347.5
1,266,218,2021-04-09,2021-04-30,3564,38,849.0,311.0
1,266,587,2021-05-01,2021-05-31,1817,38,715.8333333333334,319.5
2,796,587,2021-04-13,2021-04-30,3564,53,1087.25,348.5
2,736,54,2021-04-13,2021-04-30,3564,53,1100.75,368.5
2,796,681,2021-04-15,2021-04-30,3564,1023,1144.0,396.0
2,898,587,2021-04-15,2021-04-30,3564,53,1674.75,349.5
4,898,218,2021-04-15,2021-04-30,3564,1023,1148.5,392.0
4,898,587,2021-04-15,2021-04-30,3564,40,1038.5,383.0
1,796,587,2021-04-15,2021-04-30,3564,53,1285.25,322.0
2,796,218,2021-04-15,2021-04-30,3564,40,1013.0,358.5
2,191,638,2021-04-01,2021-06-30,3564,190,1113.75,384.5
4,266,638,2021-04-13,2021-04-30,3564,53,1127.75,320.0
2,266,681,2021-04-09,2021-04-30,3564,38,1065.5,416.5
1,898,681,2021-04-15,2021-04-30,3564,48,786.25,283.0
2,806,54,2021-05-01,2021-05-31,1817,38,811.8333333333334,415.5
1,806,638,2021-04-15,2021-04-30,3564,48,804.0,337.0
2,736,54,2021-04-15,2021-04-30,3564,1023,1227.0,413.5
1,898,587,2021-04-09,2021-04-30,3564,38,852.5,339.0
2,681,723,2021-04-01,2021-04-30,3564,38,745.5,745.5
2,796,587,2021-05-01,2021-05-31,1817,38,818.3333333333334,397.0
4,191,681,2021-04-15,2021-04-30,3564,1023,1143.5,381.0
4,529,764,2021-05-01,2021-05-31,3564,249,245.5,240.0
1,723,681,2021-04-01,2021-06-30,3564,190,924.25,362.5
2,723,54,2021-05-01,2021-05-31,1817,38,849.6666666666666,529.0
1,723,54,2021-04-13,2021-04-30,3564,53,904.75,405.5
2,806,638,2021-04-15,2021-04-30,3564,53,1684.5,336.5
2,723,688,2021-05-01,2021-05-31,3564,249,242.5,248.5
2,736,688,2021-05-01,2021-05-31,3564,249,278.0,214.0
1,912,54,2021-04-15,2021-04-30,3564,53,1285.75,320.5
1,266,54,2021-04-15,2021-04-30,3564,53,1288.5,324.5
4,736,54,2021-04-13,2021-04-30,3564,53,1149.0,376.0
4,688,638,2021-04-13,2021-04-30,3564,53,1122.0,322.0
4,266,54,2021-04-15,2021-04-30,3564,53,1726.0,351.5
2,529,638,2021-05-01,2021-05-31,1817,38,838.8333333333334,427.0
1,912,54,2021-04-15,2021-04-30,3564,40,802.25,282.5
1,585,218,2021-04-15,2021-04-30,3564,48,828.0,354.0
1,796,54,2021-03-01,2021-03-14,4202,114,423.9096979922968,86.63507143909266
2,191,587,2021-03-01,2021-03-14,4202,114,524.1644294859103,102.09382825158345
1,806,638,2021-03-01,2021-03-14,4202,114,417.7781109014433,89.53439387244072
4,898,54,2021-03-01,2021-03-14,4202,114,543.182767947688,172.38496096626898
2,723,638,2021-03-01,2021-03-14,4202,114,550.3689778190366,209.5
2,898,54,2021-03-01,2021-03-14,4202,114,539.3877716700565,174.36537045220211
4,898,308,2021-03-01,2021-03-14,4202,114,536.8296012107172,162.14442480483135
4,191,54,2021-03-01,2021-03-14,4202,114,554.1772325481695,122.0667992340551
2,898,308,2021-03-01,2021-03-14,4202,114,540.2755747323154,169.33834143467374
2,806,638,2021-03-01,2021-03-14,4202,114,520.6858916294924,114.6249079393136
4,796,218,2021-03-01,2021-03-14,4202,114,524.1533272946723,106.84990425688615
4,806,54,2021-03-01,2021-03-14,4202,114,533.7634522419442,122.41950213580793
1,723,638,2021-03-01,2021-03-14,4202,114,448.95497559969107,188.64848380236342
4,191,218,2021-03-01,2021-03-14,4202,114,518.3088196390243,110.16747680070704
1,781,587,2021-03-01,2021-03-14,4202,114,423.4806715138954,74.32898806893505
4,806,638,2021-03-01,2021-03-14,4202,114,524.8195507108142,107.6830166445721
2,308,585,2021-04-01,2021-04-30,2455,1023,461.3333333333333,257.0
2,764,504,2021-03-01,2021-03-14,2455,1023,895.2,198.0
2,585,681,2021-03-15,2021-03-31,2455,1023,922.0,255.0
4,806,638,2021-03-15,2021-03-31,2455,1023,845.8,207.0
1,308,585,2021-04-01,2021-04-30,2455,1023,378.6666666666667,224.0
4,504,912,2021-04-01,2021-04-30,2455,1023,418.5,151.5
2,191,638,2021-03-01,2021-03-14,2455,1023,835.4,170.0
4,587,806,2021-04-01,2021-04-30,2455,1023,164.0,160.5
4,308,781,2021-04-01,2021-04-30,2455,1023,244.0,144.0
1,585,54,2021-03-01,2021-03-14,2455,48,419.57142857142856,202.0
1,587,529,2021-04-01,2021-04-30,2455,1023,269.0,227.0
2,266,218,2021-03-15,2021-03-31,2455,1023,846.0,186.0
2,723,54,2021-03-01,2021-03-14,2455,1023,880.8,385.0
4,806,218,2021-03-01,2021-03-14,2455,1023,854.6,218.0
1,266,218,2021-03-01,2021-03-14,2455,48,420.0,126.0
2,266,638,2021-03-01,2021-03-14,2455,1023,849.0,195.0
4,796,681,2021-03-15,2021-03-31,2455,1023,844.0,194.0
4,587,736,2021-04-01,2021-04-30,2455,1023,297.0,239.0
4,736,218,2021-03-01,2021-03-14,2455,1023,918.8,268.0
4,898,218,2021-03-01,2021-03-14,2455,1023,844.6,189.0
1,266,54,2021-03-01,2021-03-14,2455,48,409.42857142857144,117.0
4,585,587,2021-03-15,2021-03-31,2455,1023,911.4,239.0
1,806,638,2021-03-15,2021-03-31,2455,1023,681.0,144.0
4,796,681,2021-03-01,2021-03-14,2455,48,599.5714285714286,216.0
2,764,587,2021-03-15,2021-03-31,2455,1023,847.8,203.0
4,191,587,2021-03-01,2021-03-14,2455,1023,837.0,200.0
1,912,218,2021-03-01,2021-03-14,2455,1023,692.0,119.0
2,806,218,2021-03-01,2021-03-14,2455,48,594.4285714285714,238.0
4,266,504,2021-03-01,2021-03-14,2455,1023,880.2,195.0
2,191,308,2021-03-01,2021-03-14,2455,1023,703.1666666666666,112.5
2,191,54,2021-03-15,2021-03-31,2455,1023,851.0,194.0
1,806,504,2021-03-15,2021-03-31,2455,1023,811.2,112.0
4,764,54,2021-03-15,2021-03-31,2455,1023,839.2,194.0
1,912,504,2021-03-15,2021-03-31,2455,1023,826.2,134.0
4,723,54,2021-03-01,2021-03-14,2455,1023,886.8,389.0
2,898,587,2021-03-01,2021-03-14,2455,48,598.0,253.0
1,266,308,2021-03-01,2021-03-14,2455,1023,568.0,100.5
4,796,587,2021-03-01,2021-03-14,2455,1023,842.8,179.0
1,736,54,2021-03-01,2021-03-14,2455,1023,748.2,214.0
2,796,218,2021-04-15,2021-04-30,3564,43,1003.5,357.5
4,898,638,2021-04-13,2021-04-30,3564,53,1126.75,333.5
1,796,736,2021-05-01,2021-05-31,3564,249,308.0,156.5
1,191,218,2021-03-01,2021-03-14,4202,114,406.7479896765402,75.44520547945206
4,796,587,2021-03-01,2021-03-14,4202,114,530.0068651510902,121.81882456915599
2,796,587,2021-03-01,2021-03-14,4202,114,515.9099143855254,116.45058182353807
2,898,638,2021-03-01,2021-03-14,4202,114,545.4653322825075,188.65996464869642
2,796,308,2021-03-01,2021-03-14,4202,114,520.0671076008972,120.99720135513331
4,191,308,2021-03-15,2021-03-31,2455,1023,711.0,132.5
4,585,308,2021-03-01,2021-03-14,2455,1023,785.5,165.0
2,764,308,2021-03-01,2021-03-14,2455,1023,719.1666666666666,130.5
1,529,54,2021-03-15,2021-03-31,2455,1023,745.0,197.0
4,585,681,2021-05-01,2021-05-31,1817,38,838.8333333333334,427.5
1,764,218,2021-04-13,2021-04-30,3564,53,855.5,303.0
4,585,638,2021-04-15,2021-04-30,3564,48,1122.5,390.0
4,764,587,2021-03-01,2021-03-14,2455,1023,843.8,190.0
2,587,191,2021-04-01,2021-04-30,2455,1023,146.0,134.0
4,723,54,2021-03-15,2021-03-31,2455,1023,885.2,361.0
2,723,638,2021-03-01,2021-03-14,2455,48,618.0,386.0
1,898,587,2021-03-01,2021-03-14,2455,48,432.7142857142857,174.0
1,796,638,2021-03-01,2021-03-14,2455,48,417.85714285714283,128.0
4,806,218,2021-03-15,2021-03-31,2455,1023,847.2,205.0
4,504,806,2021-04-01,2021-04-30,2455,1023,327.5,150.0
2,266,678,2021-03-15,2021-03-31,2455,1023,710.8333333333334,133.5
4,587,688,2021-04-01,2021-04-30,2455,1023,204.25,141.5
2,504,912,2021-04-01,2021-04-30,2455,1023,404.75,151.0
4,529,54,2021-03-01,2021-03-14,2455,1023,920.4,252.0
1,308,723,2021-04-01,2021-04-30,2455,1023,368.6666666666667,311.0
2,266,504,2021-03-01,2021-03-14,2455,1023,905.2,197.0
2,723,681,2021-03-01,2021-03-14,2455,1023,884.6,384.0
4,796,504,2021-03-01,2021-03-14,2455,1023,870.8,173.0
2,638,806,2021-04-01,2021-04-30,2455,1023,142.0,153.5
4,308,529,2021-04-01,2021-04-30,2455,1023,437.6666666666667,237.0
1,191,681,2021-03-01,2021-03-14,2455,48,422.85714285714283,147.0
2,585,308,2021-03-15,2021-03-31,2455,1023,787.8333333333334,157.0
4,529,638,2021-03-15,2021-03-31,2455,1023,926.8,248.0
4,806,54,2021-04-15,2021-04-30,1817,52,710.190623123106,142.58441373189208
1,529,587,2021-04-15,2021-04-30,2455,1023,754.6,195.0
1,723,504,2021-04-15,2021-04-30,2455,1023,860.0,294.0
2,723,638,2021-04-15,2021-04-30,2455,1023,902.8,361.0
1,898,504,2021-04-15,2021-04-30,2455,1023,825.2,152.0
1,191,504,2021-04-15,2021-04-30,2455,1023,820.0,141.0
1,898,587,2021-04-15,2021-04-30,2455,1023,699.6,150.0
4,585,681,2021-04-15,2021-04-30,2455,1023,938.4,240.0
1,736,681,2021-04-15,2021-04-30,2455,1023,743.8,222.0
4,806,638,2021-04-15,2021-04-30,2455,1023,870.6,212.0
1,898,308,2021-04-15,2021-04-30,1817,52,751.3925031636707,307.9543696706501
4,529,54,2021-04-15,2021-04-30,1817,52,740.1144196306192,207.0725113486829
1,688,54,2021-04-15,2021-04-30,1817,52,512.9767850375262,143.87354544115482
1,736,308,2021-04-15,2021-04-30,2455,1023,622.3333333333334,123.0
4,529,308,2021-04-15,2021-04-30,1817,52,1110.2881034136067,381.38174057983684
1,266,308,2021-04-15,2021-04-30,2455,1023,578.1666666666666,104.5
1,806,308,2021-04-15,2021-04-30,1817,52,725.2640397546193,257.51789393603195
1,736,218,2021-04-15,2021-04-30,2455,1023,761.8,221.0
4,912,638,2021-04-15,2021-04-30,1817,52,730.4741046062443,199.81875092060687
2,191,681,2021-04-15,2021-04-30,2455,1023,873.6,198.0
1,529,218,2021-04-15,2021-04-30,2455,1023,761.8,182.0
2,781,218,2021-04-15,2021-04-30,1817,52,703.4381078821126,137.7560465337433
2,529,587,2021-04-15,2021-04-30,1817,52,738.2075980066559,180.27520032341593
2,898,638,2021-04-15,2021-04-30,2455,1023,878.0,193.0
4,266,218,2021-04-15,2021-04-30,2455,1023,866.4,185.0
1,736,308,2021-04-15,2021-04-30,1817,52,767.0135918629846,315.4615402066554
2,736,308,2021-04-15,2021-04-30,1817,52,1077.6682178358408,372.2836187540592
4,736,504,2021-04-15,2021-04-30,2455,1023,962.0,228.0
4,266,587,2021-04-15,2021-04-30,2455,1023,876.2,201.0
2,764,308,2021-04-15,2021-04-30,2455,1023,725.8333333333334,116.0
1,764,681,2021-04-15,2021-04-30,2455,1023,690.8,117.0
4,266,681,2021-04-15,2021-04-30,2455,1023,861.4,191.0
2,912,638,2021-04-15,2021-04-30,2455,1023,874.2,193.0
2,806,638,2021-04-15,2021-04-30,1817,52,711.0899716271276,132.22558550596554
1,529,504,2021-04-15,2021-04-30,2455,1023,851.6,230.0
4,585,308,2021-04-15,2021-04-30,2455,1023,789.1666666666666,153.5
4,796,504,2021-04-15,2021-04-30,1817,52,836.2224967944368,151.12776175230607
4,266,504,2021-04-15,2021-04-30,1817,52,832.656481623747,153.41454020984563
2,912,218,2021-04-15,2021-04-30,1817,52,744.5802814101389,197.57077625570776
4,806,681,2021-04-15,2021-04-30,2455,1023,861.0,209.0
4,796,218,2021-04-15,2021-04-30,2455,1023,856.6,175.0
2,764,308,2021-04-15,2021-04-30,1817,52,1056.6183815169436,303.1767996956921
2,585,681,2021-03-01,2021-03-14,2455,48,597.8571428571429,243.0
2,723,504,2021-03-01,2021-03-14,2455,1023,937.0,401.0
2,898,218,2021-03-01,2021-03-14,2455,1023,843.2,221.0
1,898,504,2021-03-01,2021-03-14,2455,1023,772.6,161.0
4,638,191,2021-04-01,2021-04-30,2455,1023,128.75,129.5
2,806,54,2021-03-01,2021-03-14,2455,48,601.8571428571429,231.0
4,308,796,2021-04-01,2021-04-30,2455,1023,208.75,126.5
2,587,764,2021-04-01,2021-04-30,2455,1023,189.25,126.5
4,723,638,2021-03-15,2021-03-31,2455,1023,880.2,367.0
4,806,54,2021-03-01,2021-03-14,2455,1023,839.6,189.0
2,585,308,2021-04-15,2021-04-30,2455,1023,790.1666666666666,127.0
4,191,54,2021-04-15,2021-04-30,2455,1023,867.8,175.0
1,723,638,2021-04-15,2021-04-30,2455,1023,719.0,284.0
2,796,638,2021-04-15,2021-04-30,2455,1023,867.6,182.0
2,191,54,2021-04-15,2021-04-30,1817,52,722.8402190400932,146.99947697086884
4,806,504,2021-04-15,2021-04-30,2455,1023,954.2,216.0
4,266,308,2021-04-15,2021-04-30,2455,1023,723.8333333333334,107.5
2,796,681,2021-04-15,2021-04-30,2455,1023,853.4,168.0
1,736,54,2021-04-15,2021-04-30,2455,1023,761.4,203.0
2,736,587,2021-04-15,2021-04-30,1817,52,739.8144188325125,185.07684426277586
2,898,54,2021-04-15,2021-04-30,2455,1023,862.6,188.0
1,806,308,2021-04-15,2021-04-30,2455,1023,596.3333333333334,104.5
1,585,638,2021-04-15,2021-04-30,2455,1023,748.4,193.0
1,781,218,2021-04-15,2021-04-30,1817,52,510.0352133738973,121.59714077408312
1,912,587,2021-04-15,2021-04-30,2455,1023,695.8,147.0
4,898,218,2021-04-15,2021-04-30,2455,1023,859.0,195.0
2,266,504,2021-04-15,2021-04-30,2455,1023,980.6,196.0
4,912,308,2021-04-15,2021-04-30,1817,52,1075.2070129284311,360.23845373569594
4,796,681,2021-04-15,2021-04-30,2455,1023,876.8,212.0
2,764,638,2021-04-15,2021-04-30,2455,1023,867.4,200.0
1,266,587,2021-04-15,2021-04-30,1817,52,507.52366793213406,121.57262180239007
2,723,54,2021-04-15,2021-04-30,2455,1023,900.0,386.0
1,191,504,2021-04-15,2021-04-30,1817,52,618.5209052781757,110.04241290772498
4,585,218,2021-04-15,2021-04-30,2455,1023,921.2,225.0
4,585,308,2021-04-15,2021-04-30,1817,52,1094.0566582909178,368.9079658514838
2,764,587,2021-04-15,2021-04-30,1817,52,705.8974514229769,137.0
2,806,681,2021-04-15,2021-04-30,2455,1023,866.0,187.0
2,796,308,2021-04-15,2021-04-30,2455,1023,720.3333333333334,115.5
2,266,308,2021-04-15,2021-04-30,1817,52,1039.4542300912694,301.39571116112467
4,898,308,2021-04-15,2021-04-30,2455,1023,725.3333333333334,133.5
2,529,54,2021-04-15,2021-04-30,2455,1023,954.4,262.0
1,781,308,2021-05-01,2021-05-14,2469,53,612.6666666666666,131.5
1,736,218,2021-04-15,2021-05-15,754,523,1424.6,452.0
2,529,308,2021-05-01,2021-05-14,2469,53,808.6666666666666,207.5
1,796,372,2021-05-01,2022-04-30,3429,245,230.4,115.0
1,736,764,2021-05-01,2022-04-30,3429,43,85.2,169.0
1,529,723,2021-05-01,2022-04-30,3429,188,101.8,184.0
2,723,898,2021-05-01,2022-04-30,3429,601,196.6,173.0
4,266,308,2021-05-01,2021-05-14,2469,53,785.6666666666666,156.5
4,585,308,2021-04-01,2021-04-14,2469,53,748.3333333333334,191.5
1,796,529,2021-05-01,2022-04-30,3429,188,84.0,126.0
1,736,912,2021-05-01,2022-04-30,3429,43,101.0,155.0
1,723,764,2021-05-01,2022-04-30,3429,188,51.4,100.0
1,529,153,2021-05-01,2022-04-30,3429,188,98.0,135.0
2,723,796,2021-05-01,2022-04-30,3429,188,86.0,144.0
1,796,723,2021-05-01,2022-04-30,3429,43,96.8,117.0
1,764,308,2021-05-01,2021-05-14,2469,53,612.1666666666666,115.5
4,781,308,2021-04-01,2021-04-14,2469,53,725.3333333333334,135.0
1,796,723,2021-05-01,2022-04-30,3429,188,110.2,111.0
4,764,308,2021-04-01,2021-04-14,2469,53,742.5,132.0
2,723,266,2021-05-01,2022-04-30,3429,188,84.8,226.0
1,736,688,2021-05-01,2022-04-30,3429,43,89.0,160.0
2,796,585,2021-04-15,2021-05-15,754,395,809.0,244.0
2,688,308,2021-05-01,2021-05-14,2469,53,766.0,164.0
1,529,153,2021-05-01,2022-04-30,3429,43,108.0,188.0
1,912,308,2021-04-01,2021-04-14,2469,53,553.0,90.5
1,266,308,2021-04-01,2021-04-14,2469,53,578.6666666666666,107.0
2,723,308,2021-04-01,2021-04-14,2469,53,732.5,243.0
1,723,308,2021-02-04,2021-02-14,3564,89,359.6,79.0
2,723,54,2021-02-08,2021-02-28,4023,53,1092.25,458.0
1,308,764,2021-03-08,2021-03-31,3564,38,144.66666666666666,40.5
2,266,308,2021-02-04,2021-02-14,3564,89,463.1111111111111,73.0
1,587,898,2021-02-15,2021-03-15,4023,43,256.0,150.0
4,781,308,2021-02-04,2021-02-14,3564,89,499.77777777777777,66.0
1,308,781,2021-03-01,2021-03-31,3564,53,180.5,80.5
4,308,266,2021-03-01,2021-03-31,3564,53,158.875,94.5
1,308,736,2021-03-08,2021-03-31,3564,38,155.6,69.0
2,681,191,2021-02-15,2021-03-15,4023,43,347.0,200.0
2,308,912,2021-03-01,2021-03-31,3564,53,176.875,109.0
4,912,587,2021-02-08,2021-02-28,4023,53,1082.5,360.0
1,781,54,2021-02-08,2021-02-28,4023,53,843.5,338.0
1,308,796,2021-03-08,2021-03-31,3564,38,144.33333333333334,53.5
4,308,764,2021-03-01,2021-03-31,3564,53,176.875,104.5
1,266,308,2021-02-04,2021-02-14,3564,89,370.55555555555554,70.0
2,898,54,2021-02-08,2021-02-28,4023,53,1031.25,338.5
4,736,218,2021-02-08,2021-02-28,4023,53,1088.5,376.5
4,308,723,2021-03-01,2021-03-31,3564,53,252.42857142857142,139.0
2,191,587,2021-02-08,2021-02-28,4023,53,1023.75,334.5
4,764,504,2021-02-08,2021-02-28,4023,53,1185.5,340.5
1,796,218,2021-02-08,2021-02-28,4023,53,830.25,297.5
2,266,587,2021-04-15,2021-04-30,2455,1023,870.8,191.0
1,764,54,2021-04-15,2021-04-30,2455,1023,693.0,126.0
4,723,308,2021-04-15,2021-04-30,2455,1023,769.8333333333334,232.0
2,898,308,2021-04-01,2021-04-14,2469,53,717.3333333333334,157.0
2,912,308,2021-05-01,2021-05-14,2469,53,763.0,165.5
1,736,912,2021-05-01,2022-04-30,3429,38,117.4,188.0
2,723,308,2021-05-01,2021-05-14,2469,53,800.1666666666666,276.0
4,806,308,2021-04-01,2021-04-14,2469,53,724.5,127.5
1,529,723,2021-05-01,2022-04-30,3429,68,96.8,188.0
3,796,736,2021-05-01,2022-04-30,3429,188,200.2,157.0
1,796,529,2021-05-01,2022-04-30,3429,43,77.0,118.0
1,529,308,2021-04-01,2021-04-14,2469,53,595.5,148.0
2,764,308,2021-05-01,2021-05-14,2469,53,777.3333333333334,165.5
1,191,638,2021-02-08,2021-02-28,4023,53,831.75,294.5
4,585,587,2021-02-08,2021-02-28,4023,53,1089.25,372.5
1,723,587,2021-02-08,2021-02-28,4023,53,866.5,378.5
4,638,266,2021-02-15,2021-03-15,4023,43,288.6666666666667,216.0
2,736,54,2021-02-08,2021-02-28,4023,53,1040.75,361.0
4,678,723,2021-03-01,2021-03-31,3564,53,325.57142857142856,110.0
2,308,781,2021-03-08,2021-03-31,3564,38,110.16666666666667,95.0
2,912,54,2021-02-08,2021-02-28,4023,53,1020.25,336.0
2,191,638,2021-02-08,2021-02-28,4023,53,1036.0,322.0
2,781,308,2021-02-04,2021-02-14,3564,89,467.44444444444446,68.0
1,585,54,2021-04-15,2021-04-30,1817,52,528.3305255946722,156.41423441662164
1,191,308,2021-05-01,2021-05-14,2469,53,610.5,116.0
4,912,308,2021-04-01,2021-04-14,2469,53,734.6666666666666,168.5
4,764,308,2021-02-04,2021-02-14,3564,89,458.6,114.0
4,688,54,2021-02-08,2021-02-28,4023,53,1073.5,348.0
1,678,723,2021-03-01,2021-03-31,3564,53,272.14285714285717,61.0
4,585,638,2021-02-08,2021-02-28,4023,53,1085.0,350.0
4,191,308,2021-02-04,2021-02-14,3564,89,494.6666666666667,46.0
1,191,218,2021-02-08,2021-02-28,4023,53,838.25,328.0
2,308,266,2021-03-01,2021-03-31,3564,53,160.125,96.0
2,681,736,2021-02-15,2021-03-15,4023,43,664.0,664.0
1,266,504,2021-02-08,2021-02-28,4023,53,921.5,300.0
1,308,898,2021-03-01,2021-03-31,3564,53,192.25,85.0
2,678,796,2021-03-01,2021-03-31,3564,53,235.625,89.0
4,191,504,2021-02-08,2021-02-28,4023,53,1162.25,307.0
